Elevation, Aspect, Slope, Horiz_Dist_Hydro, Vert_Dist_Hydro, Horiz_Dist_Roadways, Hillshade_9am, Hillshade_Noon, Hillshade_3pm, Horiz_Dist_FirePts
2365.9977, 190.5974, 28.5684, 316.964, 258.6582, 417.028, 190.7523, 54.816, 102.2967, 219.2479
1718.4584, 22.2905, 6.7456, 355.5463, 349.149, 385.252, 169.1586, 48.0748, 137.2471, 492.7108
2064.8478, 46.2899, 13.5904, 236.9839, 331.0262, 953.491, 100.5928, 25.828, 118.9412, 628.9134
1769.4688, 80.4843, 35.7857, 276.8862, 413.5016, 49.3208, 6.7398, 244.3019, 254.8939, 363.5149
1482.4398, 293.3649, 47.7578, 451.9591, 55.5614, 94.8294, 53.0319, 212.7889, 33.1351, 41.9846
1152.533, 178.6847, 42.8563, 18.3723, 218.0498, 391.9089, 199.1989, 133.4913, 88.2391, 662.1801
1877.9754, 154.4352, 54.5963, 77.8301, 294.012, 474.112, 228.9228, 141.3363, 152.4113, 790.7658
2325.6142, 331.7897, 56.7548, 147.7349, 240.1006, 469.8723, 131.7367, 87.4003, 25.286, 302.3026
1919.7426, 102.1534, 35.016, 191.7785, 298.6729, 689.5289, 237.131, 3.1059, 245.8765, 163.0682
2229.5769, 225.7012, 1.6936, 430.5389, 227.825, 864.8722, 90.5972, 18.7099, 64.955, 407.0535
1224.2518, 168.1215, 17.4926, 148.9806, 329.112, 892.0863, 171.2864, 26.6183, 75.37, 967.6086
2376.3086, 177.1959, 36.1346, 9.0379, 315.7219, 542.3371, 6.3731, 80.4757, 42.5797, 401.4752
1718.7415, 358.9345, 46.9916, 334.6109, 209.6283, 472.3315, 115.1841, 66.2282, 174.6863, 617.1704
2191.1723, 123.9756, 42.8753, 276.3265, 108.5005, 381.5533, 124.3065, 90.2674, 46.4919, 169.7365
1671.7646, 216.7079, 42.1969, 161.3516, 162.2336, 293.2829, 65.1531, 142.363, 54.5951, 259.7086
1011.874, 258.0461, 31.459, 455.5094, 136.7778, 480.7963, 12.8244, 207.3096, 91.149, 354.8888
1378.6566, 122.103, 32.2235, 291.1238, 187.9408, 394.2777, 106.3227, 82.6587, 103.9813, 996.3701
1030.108, 219.3675, 0.2916, 163.6283, 190.0384, 272.0785, 27.5747, 181.6128, 21.0229, 340.5861
1990.1518, 314.7785, 9.9929, 56.3351, 160.2534, 724.239, 181.9168, 117.3265, 86.1176, 890.4387
955.9929, 266.7506, 46.5306, 88.2293, 337.4808, 67.0051, 200.3568, 34.6083, 81.8273, 572.389
1333.2535, 359.3595, 29.8182, 380.6468, 138.987, 252.9049, 185.5022, 248.1535, 253.8599, 292.5043
1288.3404, 179.2714, 26.8718, 330.7244, 455.6725, 898.3919, 200.5551, 156.1661, 121.6118, 650.6919
2293.6787, 314.4307, 11.4931, 152.096, 209.9225, 754.8481, 50.5081, 248.9524, 238.4316, 984.6947
1786.2008, 54.007, 1.7897, 475.0956, 293.3652, 421.7136, 175.9972, 88.0839, 153.7998, 57.9746
908.7867, 207.724, 32.3016, 482.3653, 406.2719, 663.6574, 89.3156, 241.0349, 118.4299, 780.5961
1058.9047, 334.6918, 59.6, 23.0086, 18.37, 196.1156, 200.5629, 159.1909, 197.3819, 469.9922
1758.87, 262.5846, 51.8587, 95.0731, 471.5574, 652.4373, 220.7944, 40.3799, 218.7486, 507.5297
2122.9769, 90.9259, 34.8933, 497.0484, 309.0681, 876.6355, 72.3701, 27.1058, 246.2163, 343.686
1043.0189, 138.9629, 42.5648, 223.1664, 380.2379, 11.8258, 60.335, 13.6165, 38.2668, 744.1397
1314.821, 248.8636, 48.4494, 252.5582, 373.9356, 717.4463, 98.9558, 41.4308, 179.7083, 874.005
1383.493, 326.5969, 10.703, 360.8294, 142.2831, 468.0143, 185.1869, 177.726, 20.4038, 288.7859
2097.9785, 111.8412, 22.6739, 355.4576, 306.3845, 310.3442, 79.556, 37.7474, 21.0673, 467.4996
1419.6171, 78.7088, 29.8285, 8.7772, 480.8833, 810.7976, 15.2759, 173.5017, 166.9808, 93.0257
1063.0439, 223.1994, 27.9089, 278.4367, 409.2725, 663.3718, 189.3715, 71.2093, 116.8509, 592.4564
1128.6886, 261.4584, 49.0967, 173.3884, 488.5941, 585.4668, 65.6217, 135.279, 158.2679, 309.5072
2286.9665, 253.5893, 50.6511, 141.0643, 53.6136, 561.3789, 171.5771, 197.8003, 82.6157, 233.5109
1047.2187, 57.5565, 44.5458, 329.8348, 336.4571, 142.4003, 186.0252, 39.2686, 215.6253, 174.8856
2196.5012, 21.3444, 24.7724, 270.622, 269.3165, 643.4871, 199.8015, 15.4401, 89.196, 203.088
2161.0482, 281.8576, 51.0987, 337.1992, 32.9983, 534.4945, 221.8339, 234.9895, 62.7709, 675.9124
1667.9693, 97.0358, 31.2674, 489.8671, 102.2101, 781.8415, 191.8667, 26.0822, 147.4281, 242.6847
1187.4671, 262.4145, 47.1664, 399.5312, 105.494, 105.1175, 226.3274, 188.8019, 107.4249, 330.6389
1292.2694, 342.1208, 50.8647, 245.4484, 311.1594, 151.6918, 244.7309, 108.7508, 26.0255, 183.9219
1286.4314, 252.391, 2.2345, 100.8701, 404.5103, 118.055, 140.5914, 220.3964, 151.8931, 956.7108
2040.2314, 106.6319, 47.0206, 476.3436, 221.7579, 844.765, 15.8258, 237.1121, 82.7979, 432.4576
911.312, 326.3945, 40.6839, 304.4718, 14.4564, 445.9604, 215.6711, 62.2839, 209.0556, 995.0229
1478.932, 62.1421, 24.3726, 485.455, 498.8762, 996.0502, 207.3266, 98.6653, 18.4793, 687.2687
1042.3237, 319.2019, 42.3425, 296.812, 487.7585, 155.1059, 69.3074, 238.8737, 159.2286, 809.5411
1214.4941, 333.783, 9.6638, 19.3975, 249.2799, 168.5354, 82.3241, 115.9756, 105.1037, 113.4698
1437.8729, 305.5196, 31.8875, 475.388, 308.2485, 801.775, 170.6695, 115.6064, 123.4559, 392.886
1371.169, 358.8799, 18.4573, 281.5293, 217.5724, 171.0955, 170.4026, 13.5468, 2.1325, 148.7552
2290.529, 76.3285, 25.2117, 125.9317, 130.4729, 389.4223, 251.1993, 244.8351, 129.9776, 72.3155
1160.154, 339.8082, 1.6459, 201.4223, 393.9018, 571.6484, 99.7501, 56.9576, 63.3945, 741.7105
1285.1605, 120.5328, 21.2409, 409.3462, 435.8692, 225.7666, 92.9773, 233.7156, 192.9007, 132.0276
944.6222, 274.9627, 50.8158, 460.2384, 110.1668, 910.8585, 243.6435, 243.7495, 41.3512, 94.6574
2026.9955, 290.0427, 52.4323, 81.5155, 294.1181, 365.2738, 77.912, 20.284, 105.4716, 745.2496
2169.8482, 64.2739, 40.9635, 25.8718, 162.8833, 21.0808, 170.9662, 3.2633, 92.2479, 914.3575
2136.9549, 92.0865, 56.3095, 200.0917, 418.4672, 925.023, 96.5365, 202.1504, 234.8176, 243.3635
1599.0859, 54.4894, 22.8662, 284.2373, 165.4261, 910.9033, 238.3172, 120.1787, 216.3488, 760.8164
1500.5698, 134.4612, 43.88, 131.4448, 157.4385, 320.7393, 49.2727, 32.8442, 190.5877, 539.3596
977.0112, 14.4827, 5.5969, 263.729, 200.0336, 387.5602, 230.2735, 143.9038, 136.6899, 327.591
2205.1369, 247.5951, 38.6582, 58.1707, 472.0665, 384.8169, 220.696, 193.7871, 41.5756, 469.1999
2033.0671, 232.1379, 12.2275, 438.6448, 410.7654, 957.6503, 214.4563, 103.2077, 197.6073, 386.4209
1607.4788, 261.7094, 22.2574, 402.8827, 307.6798, 399.4426, 58.597, 100.1588, 212.1585, 917.2079
2136.9512, 321.8973, 48.7017, 164.2626, 452.5273, 571.012, 124.2426, 87.5699, 250.7235, 684.6642
2241.768, 128.0309, 9.141, 127.4678, 82.226, 305.4708, 109.4954, 56.5526, 119.2289, 850.3964
927.7646, 25.851, 57.1656, 441.2791, 188.3319, 453.2678, 184.2394, 8.6519, 186.0848, 295.9363
1903.3338, 159.9199, 44.1132, 238.5744, 279.2531, 731.4904, 80.7126, 33.2944, 25.2305, 801.6785
1356.9924, 101.2826, 50.7274, 430.4626, 207.1342, 609.4662, 182.0156, 192.0681, 64.7559, 792.5114
1730.2183, 192.9452, 31.5061, 29.8025, 352.8997, 27.5619, 76.1579, 76.6154, 183.9429, 913.1993
1313.5118, 113.8791, 26.678, 439.6413, 117.8866, 574.4142, 124.0524, 41.248, 116.3743, 132.4621
1949.4546, 302.3468, 44.7621, 118.8995, 324.608, 184.3918, 223.6189, 120.536, 57.7794, 378.5641
1836.2308, 78.3458, 29.636, 484.5459, 161.8813, 634.7048, 144.4344, 121.6438, 215.9692, 335.1754
2159.637, 251.9964, 9.2352, 194.2239, 76.7635, 371.2528, 35.5845, 90.3193, 138.5861, 6.5268
1366.7313, 206.9634, 4.8892, 482.54, 474.9993, 53.1112, 236.4605, 249.8392, 203.7337, 855.799
1085.3118, 240.8768, 59.5261, 68.8188, 427.0784, 834.7435, 228.4517, 141.7111, 218.2353, 668.7443
2050.4496, 21.6565, 25.3915, 173.9217, 324.1607, 787.9312, 250.101, 223.2647, 184.4264, 62.3342
1662.0637, 161.2649, 25.5429, 152.6447, 99.2724, 65.5256, 246.3926, 1.8689, 155.7165, 590.4868
1760.4483, 276.4381, 13.4271, 479.2454, 338.0733, 818.0298, 192.071, 202.2136, 114.6539, 368.5065
2093.8808, 87.2193, 38.7201, 293.8554, 190.4693, 461.4592, 96.1688, 1.9282, 198.9252, 795.7386
1792.7415, 244.6277, 29.8929, 193.008, 151.2996, 458.7431, 180.2261, 156.6898, 46.4564, 381.2096
1666.4767, 192.6368, 11.4538, 108.4541, 173.7166, 193.1026, 217.7916, 237.5305, 126.9427, 526.9089
1566.4083, 349.0355, 10.4549, 184.0657, 482.7154, 984.4697, 225.0181, 231.2967, 224.3841, 883.232
2101.7089, 315.0543, 48.8032, 414.2512, 365.147, 611.3262, 13.1267, 37.3669, 192.2866, 124.4129
1655.3843, 333.3393, 8.5211, 121.289, 474.6084, 460.6894, 42.8697, 241.8974, 205.6108, 590.1383
1599.0759, 14.5389, 21.8832, 209.7525, 129.5395, 326.8339, 105.3394, 220.8584, 77.3923, 672.6723
1581.8477, 349.1732, 40.0278, 169.2341, 126.9652, 931.3147, 134.549, 58.1463, 73.5807, 394.5943
930.4877, 306.4229, 47.1174, 291.4379, 395.4018, 37.6701, 106.4648, 129.507, 80.4595, 696.6232
1513.5178, 225.9849, 14.4744, 103.0053, 372.9219, 6.6931, 245.931, 86.1968, 110.2351, 242.0866
1534.0957, 352.3031, 14.64, 83.8458, 301.1842, 283.334, 58.3717, 157.2105, 147.7656, 326.6095
1328.9631, 119.5061, 0.448, 373.9988, 255.9027, 453.2433, 213.9435, 95.9495, 164.9992, 868.9007
1991.9319, 115.6386, 52.6363, 65.9657, 497.8455, 562.9079, 113.9656, 142.9322, 67.61, 639.5759
946.167, 219.7237, 52.0611, 318.8666, 286.65, 597.6213, 231.9913, 82.0976, 90.4481, 376.3906
1574.4475, 326.4457, 22.2757, 314.642, 289.7351, 669.6477, 185.6476, 4.5622, 85.2064, 330.7689
1850.1261, 200.523, 15.2894, 442.8062, 379.1455, 226.478, 31.7448, 92.9707, 44.8959, 14.9796
2192.7578, 294.0022, 50.1447, 151.0285, 405.6122, 665.7725, 136.8094, 185.5955, 178.0933, 472.6869
1905.1608, 170.718, 20.1237, 25.1773, 288.3524, 187.283, 191.8676, 210.7616, 56.071, 607.0027
2116.4849, 117.138, 1.7009, 169.59, 254.6183, 648.7277, 44.505, 26.3825, 32.9703, 876.8156
1296.8917, 79.9704, 5.7639, 190.4669, 199.7552, 76.3526, 234.036, 36.1499, 212.5592, 749.4111
2191.5614, 108.601, 0.272, 50.7258, 38.1258, 343.9881, 137.39, 19.1842, 187.3099, 488.72
2317.4913, 43.1381, 21.765, 60.7665, 50.854, 237.1368, 247.4798, 84.6094, 80.8011, 305.525
2028.1921, 333.1546, 41.4902, 7.8014, 57.6283, 599.5034, 192.5669, 246.0839, 137.6204, 318.3535
2185.8453, 72.8844, 18.1007, 157.1974, 298.0659, 784.9801, 105.2383, 140.8002, 165.1352, 719.4347
1224.3902, 338.4742, 42.7999, 497.204, 481.2011, 53.1789, 243.1115, 70.969, 85.8613, 634.9874
1181.6607, 92.9163, 21.5494, 347.1127, 178.9165, 523.9892, 73.3894, 146.4094, 56.6711, 367.3127
1145.0902, 353.5759, 1.7992, 425.995, 206.5449, 597.3246, 244.7944, 11.3055, 126.2317, 539.948
1569.3367, 123.0114, 54.6111, 341.4249, 58.952, 427.3016, 8.6649, 130.6053, 248.6698, 496.8173
1090.8083, 1.4242, 35.6683, 25.8156, 287.2442, 772.7918, 155.8319, 187.2755, 221.3602, 570.3914
1593.5638, 142.0298, 6.3494, 32.0528, 195.4805, 813.9646, 205.1126, 180.9198, 1.5891, 298.9266
1863.1587, 160.5293, 16.8138, 323.9067, 170.6073, 890.5589, 182.4269, 215.0448, 69.834, 683.6331
1744.1476, 66.399, 32.1112, 323.2493, 196.0498, 473.7982, 41.8093, 115.8631, 5.0315, 305.9617
2267.2492, 214.758, 47.0989, 232.4387, 230.3166, 499.8144, 110.3732, 237.465, 71.0012, 824.0901
1512.4521, 9.0954, 21.0109, 52.4686, 98.4962, 766.0289, 226.0664, 28.9102, 116.4999, 615.2174
1983.0699, 191.2493, 4.6545, 195.8026, 265.1108, 799.1255, 249.1034, 74.3959, 43.0737, 283.6809
1496.1388, 227.9393, 26.3723, 116.4499, 351.4497, 148.1463, 75.0986, 86.6784, 48.135, 399.5363
989.4547, 43.2355, 13.2604, 82.0952, 275.8296, 721.07, 24.2654, 111.0599, 16.7466, 231.5679
1452.5263, 12.0557, 5.0083, 16.3377, 29.3554, 678.3474, 53.7501, 62.1361, 7.4624, 784.3226
1335.0315, 307.737, 4.6573, 79.7392, 427.3908, 710.7465, 188.2079, 66.4093, 23.8257, 110.418
1753.9252, 231.6443, 16.2734, 211.9304, 374.3733, 778.0985, 31.593, 201.5504, 31.6331, 444.9097
1020.7968, 237.5113, 28.8962, 263.0114, 149.6354, 664.8702, 174.6417, 29.4017, 103.7345, 73.8921
1660.7047, 188.7399, 31.2614, 429.5432, 218.943, 940.7585, 154.5196, 61.5906, 121.6853, 208.8573
1588.5361, 152.3019, 56.9537, 221.208, 331.4607, 100.6964, 169.2326, 244.3324, 165.2351, 273.8679
1399.6239, 115.4359, 36.3257, 400.4895, 7.3524, 127.8704, 93.8611, 35.5574, 123.9945, 534.668
1698.2785, 256.3461, 53.3363, 205.2583, 16.2783, 382.807, 171.9539, 116.9779, 26.2618, 595.9362
2216.1139, 211.0782, 3.2861, 417.8302, 2.3224, 306.6441, 150.0591, 50.1081, 95.3144, 981.5795
1526.3133, 7.265, 34.2701, 132.8073, 413.569, 750.8316, 204.6998, 51.244, 106.4197, 388.0009
1359.724, 11.2314, 41.2426, 87.8112, 333.4244, 950.315, 78.0123, 116.0849, 210.636, 684.4989
2223.0109, 335.8728, 49.3156, 8.1149, 401.1733, 962.4648, 203.9257, 26.3044, 59.4509, 829.3528
1861.8483, 258.7532, 41.8511, 219.301, 318.0695, 347.4787, 187.4066, 64.1427, 249.5141, 403.8131
936.781, 287.1073, 30.8708, 356.5821, 5.9409, 593.6808, 22.9379, 201.8441, 131.8133, 846.3744
974.1236, 141.1055, 1.2254, 439.5628, 462.8604, 247.1665, 83.616, 212.7985, 31.5265, 931.7224
1036.9639, 299.1967, 27.0211, 145.2934, 116.4782, 421.8344, 171.911, 239.0003, 168.4528, 896.0753
2254.5468, 328.068, 47.311, 347.8387, 233.2738, 703.3377, 73.1373, 248.2978, 40.1359, 504.9066
1154.2941, 41.3422, 8.5645, 360.6703, 400.9711, 857.3777, 150.7524, 126.9103, 167.8809, 509.9422
1016.3815, 90.3098, 41.6379, 319.4921, 62.9409, 975.6334, 1.9884, 132.3105, 211.4314, 397.7499
1002.7864, 209.6108, 20.7887, 442.1681, 75.4223, 86.21, 55.5769, 99.4415, 200.7938, 218.1312
2192.3315, 221.8131, 58.7901, 452.8514, 160.2186, 992.6459, 161.0613, 169.9285, 80.0179, 51.0124
1151.4866, 336.3945, 54.6966, 126.8984, 293.1316, 437.2176, 178.7867, 93.683, 64.6854, 357.8163
1113.2307, 7.9324, 35.7413, 108.4153, 459.2963, 189.6239, 119.0776, 161.7382, 123.7149, 927.7525
1478.4943, 140.7091, 40.8718, 444.1477, 4.8607, 498.3502, 60.5773, 196.1305, 51.2206, 309.5474
1256.6568, 35.9129, 46.3865, 25.7257, 55.7589, 494.4494, 141.5412, 139.8939, 136.7071, 781.4653
1963.0034, 114.7676, 42.0502, 110.9661, 170.8622, 669.618, 191.1142, 94.1909, 83.5373, 901.7616
2186.3993, 355.9771, 54.1611, 116.9842, 162.3254, 853.8827, 12.9274, 154.104, 67.3681, 170.8203
2253.8214, 26.6777, 57.7046, 420.3323, 190.8167, 162.6843, 187.6367, 194.6683, 27.1489, 76.129
1178.6155, 328.6336, 7.5697, 228.381, 19.4112, 966.4891, 104.2843, 249.2804, 107.1481, 861.0422
1094.9201, 299.7789, 15.5767, 381.8607, 355.7077, 934.266, 184.3553, 152.279, 65.7067, 415.2042
914.7884, 157.6445, 29.7582, 430.1259, 297.21, 819.3228, 149.4496, 137.2776, 0.6817, 213.8937
1190.0315, 286.0448, 31.0803, 371.595, 16.7805, 674.3454, 200.2114, 119.9654, 176.5723, 798.8934
1115.248, 168.1328, 53.9433, 244.3162, 331.1706, 212.3597, 150.2156, 35.6733, 69.631, 786.3852
949.1468, 324.1453, 5.8774, 372.1418, 10.9679, 760.2327, 15.3623, 133.8496, 155.9292, 277.5361
1090.0498, 265.5961, 11.5758, 146.0433, 41.0394, 697.8318, 188.986, 36.9064, 143.7297, 132.7472
2279.9879, 42.1722, 11.6676, 37.2298, 179.5276, 33.8116, 11.6465, 144.0795, 209.035, 226.9398
1396.4022, 344.1334, 9.544, 177.5376, 95.072, 261.034, 246.7866, 226.2982, 167.0414, 234.8677
1667.1125, 150.7006, 24.36, 295.7365, 67.1271, 361.8358, 185.2653, 13.5796, 153.1858, 984.4951
1113.6149, 260.9826, 56.5343, 97.6682, 295.5612, 624.8343, 64.8909, 247.5376, 155.584, 73.3092
1720.2777, 293.7686, 57.2864, 19.3055, 92.224, 197.9359, 66.4959, 119.8148, 174.0256, 455.5362
2177.6915, 39.5013, 36.8501, 149.7596, 279.5099, 272.0345, 44.8259, 164.1084, 119.2058, 594.1862
1672.0279, 63.5249, 49.9894, 414.8874, 136.3265, 780.0329, 6.4211, 85.1248, 234.9863, 625.4042
1258.2176, 4.0174, 22.5457, 269.4575, 449.0746, 147.8929, 14.1129, 4.8765, 30.9262, 726.5956
962.1865, 38.7058, 21.3648, 268.8661, 109.5843, 168.147, 79.4244, 163.9712, 84.8966, 515.2052
1810.096, 187.5103, 41.6702, 371.269, 70.3332, 529.5328, 223.7858, 141.6416, 10.8747, 160.9581
1064.0223, 317.7682, 12.5562, 462.8914, 113.1476, 55.1246, 217.5602, 155.5727, 0.1383, 878.0491
1191.9613, 26.877, 21.7196, 247.4234, 205.9802, 729.6268, 138.5089, 10.885, 59.4757, 310.5421
1583.3228, 84.4196, 5.9998, 303.1197, 334.8453, 166.6012, 168.8586, 87.8796, 55.1651, 847.5892
1611.7555, 190.573, 3.0841, 85.8435, 77.7294, 138.6588, 110.9925, 81.2201, 240.6373, 246.607
1897.4531, 306.4489, 32.3848, 154.2726, 283.9702, 106.551, 91.1716, 143.6568, 233.7314, 821.9763
2137.9748, 89.7089, 27.3323, 165.2872, 87.5035, 603.2316, 139.3684, 17.165, 60.4013, 422.0135
1696.6857, 208.1767, 7.0429, 147.7547, 393.3254, 701.0681, 71.3058, 126.6098, 27.8, 93.8766
1602.5007, 326.2216, 29.6089, 415.1139, 62.9164, 287.3005, 154.2533, 88.8193, 109.8101, 678.8174
1244.683, 232.5089, 51.402, 339.0279, 392.1718, 245.5609, 50.922, 229.9925, 131.8167, 120.9933
1417.7046, 350.5294, 23.2324, 234.6483, 332.107, 968.8792, 186.3801, 240.8298, 207.6347, 372.2731
1988.976, 260.488, 53.6324, 123.5251, 182.3307, 569.3293, 91.0078, 126.9882, 26.8519, 871.5711
2136.6687, 296.1174, 37.7605, 252.7622, 475.6539, 186.6756, 40.9275, 57.6777, 204.0918, 436.8391
1825.6227, 84.4059, 45.4889, 482.587, 231.4338, 496.5365, 225.6498, 46.348, 127.0128, 375.6512
2000.8912, 329.791, 59.3517, 72.0589, 49.1068, 769.2821, 121.0211, 250.8099, 215.7538, 869.1929
1354.9454, 54.9502, 59.595, 221.2455, 232.1769, 103.8733, 108.3488, 28.3112, 139.5304, 465.3834
1244.7507, 303.8717, 44.1834, 483.9458, 218.5931, 53.957, 150.3157, 151.474, 14.5296, 408.9229
2357.3359, 163.5251, 43.0377, 278.127, 464.4198, 152.7535, 220.2274, 24.71, 120.0184, 696.4916
1560.2748, 300.4017, 11.9968, 160.8945, 104.0086, 532.6994, 123.0981, 246.2938, 94.854, 159.485
1469.5813, 177.7978, 59.1384, 434.3358, 438.0911, 207.6672, 174.1833, 198.3921, 10.5847, 608.0281
1869.4185, 337.4591, 37.5212, 430.337, 179.4794, 750.2316, 64.974, 235.6442, 158.0873, 510.1687
2153.004, 301.6903, 29.6347, 322.8827, 489.0919, 242.359, 92.3359, 185.6579, 70.7622, 798.8391
904.0786, 103.978, 2.5909, 410.9115, 339.0801, 21.6698, 167.9224, 22.7529, 136.5743, 994.2375
1014.9249, 180.4443, 14.2557, 43.0565, 47.7587, 981.7856, 161.005, 251.3275, 244.5925, 776.7072
1556.4761, 262.0045, 31.198, 46.1709, 197.2223, 937.0762, 170.3072, 214.1635, 6.8598, 649.0685
2374.546, 37.0572, 13.7927, 415.0925, 299.9306, 830.3475, 37.9435, 124.3064, 21.6704, 169.9204
1534.3161, 204.1105, 43.5382, 403.3819, 357.674, 675.7498, 0.3486, 164.7497, 152.1984, 31.0333
1153.3177, 68.2966, 16.2654, 469.5757, 414.2828, 995.6789, 85.6215, 137.1196, 15.5136, 681.0604
2036.2841, 178.7241, 13.284, 15.6902, 252.8508, 865.029, 195.5477, 232.8679, 213.7265, 281.0229
1718.1913, 306.6682, 3.653, 153.221, 416.3238, 332.317, 177.0323, 190.8301, 4.2817, 109.0908
1453.9691, 157.4265, 14.8839, 34.6962, 225.8179, 86.5397, 140.6574, 123.4772, 87.4962, 535.9362
2213.8754, 289.1223, 38.9066, 448.0076, 149.3193, 500.8629, 231.7549, 217.0427, 36.6125, 868.3633
1506.2028, 235.8035, 4.6167, 27.3784, 301.3672, 157.2406, 87.9748, 29.1379, 50.9864, 537.1153
1187.3033, 103.9525, 19.5802, 144.0991, 75.391, 265.786, 109.8643, 101.33, 89.192, 691.951
1721.0832, 213.2282, 10.4393, 396.3249, 69.5874, 993.2788, 166.0126, 140.732, 122.7259, 498.6228
1933.9841, 194.2509, 35.4137, 378.5642, 436.1561, 138.8085, 9.7357, 162.3882, 217.6064, 621.7569
1799.6026, 246.9922, 31.3497, 125.3725, 285.5171, 201.5835, 5.9804, 86.5204, 197.2682, 166.4233
1481.7482, 359.4496, 42.5716, 251.6215, 11.5072, 114.8527, 17.8323, 203.5546, 138.057, 959.133
2122.8286, 322.4893, 27.0468, 354.0292, 171.776, 537.2904, 9.9742, 19.7657, 214.9625, 523.9433
1472.6168, 75.8917, 46.9902, 359.959, 387.4989, 943.8154, 164.2077, 147.9772, 14.6433, 577.2867
1501.9863, 283.6973, 13.1003, 163.4442, 497.4897, 14.5028, 105.3358, 176.6125, 251.7582, 780.1483
908.1084, 33.0406, 53.4017, 442.6431, 269.7934, 233.9782, 46.6861, 230.7375, 155.1347, 880.5385
2217.5714, 286.9905, 25.6542, 414.212, 296.3801, 763.5584, 141.2959, 47.2187, 123.6735, 113.191
1787.2676, 93.8478, 5.1055, 19.2059, 457.7324, 691.6498, 254.5116, 225.5757, 107.4667, 735.5349
1949.7714, 256.3562, 2.8694, 11.9428, 79.5649, 689.8887, 91.7664, 114.2802, 208.5389, 135.8461
2090.0355, 95.9664, 32.4252, 411.7145, 125.8391, 966.6738, 128.6783, 130.5624, 159.5983, 895.8099
1868.0041, 189.3757, 27.8718, 90.2982, 94.4123, 607.7159, 116.9897, 254.0811, 4.2062, 198.364
1841.2984, 294.9089, 5.0345, 382.9514, 44.4199, 894.7274, 226.1667, 201.1002, 21.8711, 793.6259
922.2804, 190.8715, 29.9033, 293.0874, 79.7227, 796.2525, 106.6878, 221.038, 142.5815, 450.0385
1633.0414, 210.9146, 44.9603, 291.2967, 308.9209, 404.8745, 168.9231, 225.018, 93.5987, 81.8159
1763.3809, 334.9096, 46.6832, 107.0381, 69.56, 856.7284, 168.3863, 132.3839, 187.6084, 42.697
1483.4975, 258.2032, 43.0638, 159.4824, 38.8088, 994.6229, 165.6168, 108.2497, 149.305, 973.3865
1712.483, 115.8867, 11.6714, 45.0018, 103.2299, 335.4866, 241.711, 75.1626, 72.6847, 977.4873
1773.0228, 8.4574, 12.1727, 379.0969, 350.9857, 464.7805, 75.0095, 60.6542, 89.8087, 247.9314
1803.9054, 25.7183, 24.9819, 405.6207, 207.2051, 821.5518, 87.6731, 223.0665, 103.9467, 870.7478
1716.6448, 229.7904, 24.7853, 425.5499, 210.1064, 552.6875, 44.1592, 159.9513, 104.2255, 771.4423
1137.0402, 6.6869, 36.1303, 339.8805, 226.221, 126.4907, 121.2706, 55.8651, 245.4039, 345.4125
912.817, 28.1193, 42.3842, 439.1648, 8.6609, 204.9462, 192.6633, 217.501, 210.9278, 509.8957
1595.3165, 338.2942, 30.6062, 37.4905, 495.3191, 710.0465, 201.1389, 169.2218, 195.0438, 841.3173
1446.8824, 299.7762, 26.8994, 337.148, 433.2918, 489.5559, 45.7255, 142.756, 213.5618, 307.0312
1421.1954, 321.5034, 10.4468, 6.6783, 462.2871, 726.9445, 56.4816, 52.5959, 107.7624, 380.9353
1326.0853, 2.3591, 52.7257, 258.3906, 330.56, 562.3999, 224.0001, 188.6627, 112.3797, 143.027
1676.7214, 325.0459, 11.5434, 159.7568, 190.7504, 938.4294, 99.1072, 132.6674, 16.3002, 226.4863
2180.6856, 25.2305, 29.9494, 108.3913, 395.231, 674.3232, 96.9307, 68.0708, 246.3909, 193.3158
1269.0593, 156.0043, 27.3513, 233.7124, 198.0904, 256.5092, 237.0813, 229.3067, 165.2884, 420.0276
2182.8219, 171.7445, 6.0587, 265.0455, 67.1471, 932.5736, 123.6631, 41.3479, 163.1811, 765.577
1479.7203, 270.6754, 49.9756, 470.0872, 309.4195, 869.5447, 36.2875, 40.5416, 71.0196, 910.0477
1011.2326, 272.1895, 34.4092, 127.6282, 38.858, 414.1737, 86.559, 132.8654, 10.683, 107.9748
1304.8369, 211.7531, 55.2945, 451.569, 139.0182, 734.7378, 102.0604, 127.2435, 20.6709, 336.249
1925.7837, 249.6026, 3.0851, 141.0045, 245.4275, 268.8259, 156.887, 118.8484, 13.7142, 153.006
2391.8708, 164.1625, 28.8389, 43.9745, 443.9365, 716.2348, 35.0258, 117.3747, 194.4056, 568.6187
2110.9694, 140.0244, 47.5462, 204.9341, 130.1905, 645.2429, 30.4052, 146.238, 132.7206, 488.8566
945.5415, 224.4147, 33.5771, 21.7044, 430.8939, 796.9769, 93.3404, 103.5952, 232.0768, 777.5529
